#Segway Trial Path#
#TimeStamp#	#PositionX#	#PositionY#	#PositionZ#	#OrientationX#	#OrientationY#	#OrientationZ#	#OrientationW#	
0	281.3495	1.8	-325.0353	0	0.0004484974	0	0.9999999
0.02	281.3534	1.8	-325.0881	0	0.0004484974	0	0.9999999
0.04	281.161	1.8	-324.914	0	0.002814751	0	0.9999961
0.06	280.964	1.8	-324.8258	0	0.005288983	0	0.9999861
0.08	280.7663	1.8	-324.7378	0	0.007821325	0	0.9999694
0.09999999	280.568	1.8	-324.6497	0	0.01038043	0	0.9999462
0.12	280.369	1.8	-324.5616	0	0.01294422	0	0.9999163
0.14	280.1693	1.8	-324.4734	0	0.01550805	0	0.9998798
0.16	279.969	1.8	-324.3852	0	0.01806962	0	0.9998367
0.18	279.768	1.8	-324.2969	0	0.02062776	0	0.9997872
0.2	279.5664	1.8	-324.2085	0	0.02318187	0	0.9997313
0.22	279.5599	1.8	-324.3473	0	0.02318187	0	0.9997313
0.24	279.3577	1.8	-324.2588	0	0.02573166	0	0.9996689
0.26	279.1548	1.8	-324.1702	0	0.02827698	0	0.9996001
0.28	278.9512	1.8	-324.0815	0	0.03082415	0	0.9995249
0.3	278.9427	1.8	-324.2202	0	0.03082415	0	0.9995249
0.32	278.7385	1.8	-324.1314	0	0.03336351	0	0.9994434
0.34	278.7292	1.8	-324.2701	0	0.03336351	0	0.9994434
0.36	278.5244	1.8	-324.1811	0	0.03589664	0	0.9993556
0.38	278.319	1.8	-324.0921	0	0.03842434	0	0.9992616
0.4	278.3083	1.8	-324.2306	0	0.03842434	0	0.9992616
0.42	278.1023	1.8	-324.1414	0	0.04094699	0	0.9991614
0.4400001	277.8956	1.8	-324.0522	0	0.04346478	0	0.999055
0.4600001	277.6883	1.8	-323.9628	0	0.0459778	0	0.9989425
0.4800001	277.6755	1.8	-324.1011	0	0.0459778	0	0.9989425
0.5000001	277.6628	1.8	-324.2395	0	0.0459778	0	0.9989425
0.52	277.455	1.8	-324.1499	0	0.0484861	0	0.9988239
0.54	277.2465	1.8	-324.0602	0	0.05098969	0	0.9986992
0.56	277.0373	1.8	-323.9704	0	0.05348858	0	0.9985685
0.58	277.0225	1.8	-324.1086	0	0.05348858	0	0.9985685
0.6	276.8128	1.8	-324.0186	0	0.05598917	0	0.9984314
0.6199999	276.6024	1.8	-323.9285	0	0.05848185	0	0.9982885
0.6399999	276.3914	1.8	-323.8383	0	0.06096821	0	0.9981397
0.6599999	276.3745	1.8	-323.9762	0	0.06096821	0	0.9981397
0.6799999	276.163	1.8	-323.8858	0	0.06344905	0	0.9979851
0.6999999	276.1454	1.8	-324.0237	0	0.06344905	0	0.9979851
0.7199998	275.9332	1.8	-323.9331	0	0.06592478	0	0.9978246
0.7399998	275.7205	1.8	-323.8424	0	0.06839559	0	0.9976583
0.7599998	275.7015	1.8	-323.98	0	0.06839559	0	0.9976583
0.7799998	275.4882	1.8	-323.8892	0	0.07086157	0	0.9974862
0.7999998	275.2742	1.8	-323.7981	0	0.07332277	0	0.9973083
0.8199998	275.2539	1.8	-323.9356	0	0.07332277	0	0.9973083
0.8399997	275.0394	1.8	-323.8444	0	0.07577921	0	0.9971246
0.8599997	275.0184	1.8	-323.9817	0	0.07577921	0	0.9971246
0.8799997	274.8033	1.8	-323.8903	0	0.07823088	0	0.9969352
0.8999997	274.5876	1.8	-323.7987	0	0.08067781	0	0.9967403
0.9199997	274.5652	1.8	-323.9358	0	0.08067781	0	0.9967403
0.9399996	274.349	1.8	-323.844	0	0.08311997	0	0.9965396
0.9599996	274.1321	1.8	-323.7521	0	0.08555736	0	0.9963333
0.9799996	274.1085	1.8	-323.889	0	0.08555736	0	0.9963333
0.9999996	273.891	1.8	-323.7969	0	0.08799	0	0.9961214
1.02	273.8667	1.8	-323.9337	0	0.08799	0	0.9961214
1.04	273.6487	1.8	-323.8413	0	0.09041787	0	0.995904
1.06	273.4301	1.8	-323.7487	0	0.09284096	0	0.995681
1.08	273.4044	1.8	-323.8853	0	0.09284096	0	0.995681
1.1	273.1852	1.8	-323.7925	0	0.09525929	0	0.9954525
1.12	272.9655	1.8	-323.6996	0	0.09767283	0	0.9952186
1.14	272.9385	1.8	-323.8359	0	0.09767283	0	0.9952186
1.159999	272.7182	1.8	-323.7428	0	0.1000816	0	0.9949793
1.179999	272.6906	1.8	-323.8789	0	0.1000816	0	0.9949793
1.199999	272.4697	1.8	-323.7855	0	0.1024856	0	0.9947345
1.219999	272.2483	1.8	-323.6919	0	0.1048848	0	0.9944844
1.239999	272.0262	1.8	-323.5981	0	0.1072791	0	0.994229
1.259999	271.9966	1.8	-323.7339	0	0.1072791	0	0.994229
1.279999	271.774	1.8	-323.6399	0	0.1096687	0	0.9939682
1.299999	271.7437	1.8	-323.7755	0	0.1096687	0	0.9939682
1.319999	271.5206	1.8	-323.6812	0	0.1120535	0	0.9937022
1.339999	271.4897	1.8	-323.8167	0	0.1120535	0	0.9937022
1.359999	271.266	1.8	-323.7222	0	0.1144399	0	0.9934302
1.379999	271.0418	1.8	-323.6275	0	0.1168182	0	0.9931533
1.399999	271.0096	1.8	-323.7626	0	0.1168182	0	0.9931533
1.419999	270.7849	1.8	-323.6676	0	0.1191902	0	0.9928715
1.439999	270.5595	1.8	-323.5725	0	0.1215565	0	0.9925845
1.459999	270.526	1.8	-323.7073	0	0.1215565	0	0.9925845
1.479999	270.3001	1.8	-323.6119	0	0.1239176	0	0.9922925
1.499999	270.266	1.8	-323.7466	0	0.1239176	0	0.9922925
1.519999	270.0396	1.8	-323.6509	0	0.1262801	0	0.9919947
1.539999	269.8126	1.8	-323.555	0	0.1286344	0	0.9916921
1.559999	269.7772	1.8	-323.6893	0	0.1286344	0	0.9916921
1.579999	269.5497	1.8	-323.5931	0	0.1309822	0	0.9913847
1.599999	269.3217	1.8	-323.4967	0	0.1333308	0	0.9910716
1.619999	269.285	1.8	-323.6307	0	0.1333308	0	0.9910716
1.639999	269.2483	1.8	-323.7647	0	0.1333308	0	0.9910716
1.659999	268.828	1.8	-323.4373	0	0.1380108	0	0.9904308
1.679999	268.5983	1.8	-323.3402	0	0.1403418	0	0.9901031
1.699999	268.3681	1.8	-323.2428	0	0.1426658	0	0.9897709
1.719999	268.1373	1.8	-323.1452	0	0.1449904	0	0.9894331
1.739999	267.9059	1.8	-323.0474	0	0.1473064	0	0.9890909
1.759999	267.4826	1.8	-322.7183	0	0.1519288	0	0.9883915
1.779999	267.4408	1.8	-322.8508	0	0.1519288	0	0.9883915
1.799999	267.2078	1.8	-322.7523	0	0.1542287	0	0.9880352
1.819999	266.7829	1.8	-322.4223	0	0.1588208	0	0.9873074
1.839999	266.5481	1.8	-322.323	0	0.1611122	0	0.9869362
1.859999	266.3128	1.8	-322.2235	0	0.1633946	0	0.9865608
1.879999	266.077	1.8	-322.1237	0	0.1656702	0	0.9861812
1.899999	265.8406	1.8	-322.0237	0	0.1679399	0	0.9857972
1.919999	265.4128	1.8	-321.6919	0	0.1724636	0	0.9850159
1.939999	265.3655	1.8	-321.8226	0	0.1724636	0	0.9850159
1.959999	265.1275	1.8	-321.7217	0	0.1747241	0	0.9846175
1.979999	264.6982	1.8	-321.389	0	0.1792227	0	0.9838086
1.999999	264.4586	1.8	-321.2874	0	0.1814631	0	0.9833978
2.019999	264.2184	1.8	-321.1855	0	0.1836983	0	0.9829827
2.039999	263.9777	1.8	-321.0833	0	0.1859284	0	0.9825633
2.059999	263.7365	1.8	-320.9809	0	0.1881598	0	0.9821385
2.079999	263.3043	1.8	-320.6463	0	0.1926002	0	0.9812773
2.099999	263.2523	1.8	-320.7735	0	0.1926002	0	0.9812773
2.119999	263.0101	1.8	-320.6688	0	0.1948115	0	0.9808407
2.139999	262.5767	1.8	-320.3332	0	0.1992279	0	0.9799532
2.159999	262.3323	1.8	-320.229	0	0.2014318	0	0.9795026
2.179999	262.0874	1.8	-320.1245	0	0.2036269	0	0.9790486
2.199999	261.8421	1.8	-320.0197	0	0.2058214	0	0.9785896
2.219999	261.5968	1.8	-319.9133	0	0.2080069	0	0.9781274
2.239999	261.1606	1.8	-319.5757	0	0.2123582	0	0.9771919
2.259999	261.1029	1.8	-319.702	0	0.2123582	0	0.9771919
2.279999	260.6658	1.8	-319.3636	0	0.2166879	0	0.9762409
2.299999	260.4174	1.8	-319.257	0	0.2188452	0	0.9757596
2.319999	260.1691	1.8	-319.1487	0	0.2209976	0	0.9752744
2.339998	259.9197	1.8	-319.0415	0	0.2231515	0	0.9747838
2.359998	259.6699	1.8	-318.934	0	0.2252973	0	0.9742901
2.379998	259.2302	1.8	-318.5934	0	0.2295706	0	0.9732921
2.399998	258.9788	1.8	-318.4849	0	0.2317054	0	0.972786
2.419998	258.9162	1.8	-318.6089	0	0.2317054	0	0.972786
2.439998	258.4753	1.8	-318.2672	0	0.2359523	0	0.9717647
2.459998	258.2226	1.8	-318.1577	0	0.2380669	0	0.9712487
2.479998	257.9693	1.8	-318.0479	0	0.2401762	0	0.9707294
2.499998	257.7156	1.8	-317.9377	0	0.2422806	0	0.9702063
2.519998	257.4615	1.8	-317.8272	0	0.24438	0	0.9696796
2.539998	257.0181	1.8	-317.4832	0	0.2485643	0	0.9686154
2.559998	256.7625	1.8	-317.3717	0	0.2506492	0	0.968078
2.579998	256.6951	1.8	-317.4932	0	0.2506492	0	0.968078
2.599998	256.2506	1.8	-317.148	0	0.2548047	0	0.9669926
2.619998	255.9937	1.8	-317.0355	0	0.2568752	0	0.9664446
2.639998	255.7363	1.8	-316.9226	0	0.258941	0	0.9658931
2.659998	255.4785	1.8	-316.8094	0	0.2610081	0	0.9653366
2.679998	255.2202	1.8	-316.6958	0	0.2630674	0	0.9647775
2.699998	254.7733	1.8	-316.3482	0	0.2671677	0	0.96365
2.719998	254.5144	1.8	-316.2324	0	0.26921	0	0.9630815
2.739998	254.4424	1.8	-316.3512	0	0.26921	0	0.9630815
2.759998	253.9945	1.8	-316.0023	0	0.2732796	0	0.9619347
2.779998	253.7336	1.8	-315.8866	0	0.2753072	0	0.9613563
2.799998	253.4722	1.8	-315.7705	0	0.27733	0	0.9607747
2.819998	253.2105	1.8	-315.6541	0	0.279348	0	0.9601899
2.839998	252.9483	1.8	-315.5372	0	0.2813675	0	0.9596002
2.859998	252.4982	1.8	-315.1859	0	0.2853844	0	0.9584132
2.879998	252.2346	1.8	-315.068	0	0.2873841	0	0.9578154
2.899998	252.1582	1.8	-315.184	0	0.2873841	0	0.9578154
2.919998	251.707	1.8	-314.8314	0	0.2913686	0	0.9566109
2.939998	251.4423	1.8	-314.7123	0	0.2933535	0	0.9560041
2.959998	251.1772	1.8	-314.5929	0	0.2953337	0	0.9553942
2.979998	250.9117	1.8	-314.4731	0	0.297309	0	0.9547813
2.999998	250.6458	1.8	-314.3529	0	0.2992797	0	0.9541654
3.019998	250.3795	1.8	-314.2323	0	0.3012457	0	0.9535466
3.039998	249.9259	1.8	-313.8767	0	0.3051635	0	0.9523
3.059998	249.8451	1.8	-313.9897	0	0.3051635	0	0.9523
3.079998	249.5777	1.8	-313.868	0	0.3071154	0	0.9516723
3.099998	249.1232	1.8	-313.511	0	0.3110051	0	0.9504083
3.119998	248.8545	1.8	-313.3881	0	0.3129489	0	0.94977
3.139998	248.5854	1.8	-313.2648	0	0.3148851	0	0.9491298
3.159998	248.316	1.8	-313.1411	0	0.3168211	0	0.9484853
3.179998	248.0461	1.8	-313.017	0	0.3187486	0	0.9478393
3.199998	247.5897	1.8	-312.6573	0	0.3225849	0	0.9465405
3.219998	247.5048	1.8	-312.7673	0	0.3225849	0	0.9465405
3.239998	247.2339	1.8	-312.642	0	0.3244951	0	0.9458874
3.259998	246.9635	1.8	-312.5151	0	0.3264005	0	0.9452316
3.279998	246.6919	1.8	-312.389	0	0.328301	0	0.9445732
3.299998	246.234	1.8	-312.027	0	0.3320971	0	0.9432452
3.319998	245.9612	1.8	-311.8997	0	0.3339851	0	0.9425784
3.339998	245.688	1.8	-311.772	0	0.3358738	0	0.941907
3.359998	245.4145	1.8	-311.6439	0	0.3377544	0	0.9412343
3.379997	245.1407	1.8	-311.5154	0	0.3396287	0	0.9405596
3.399997	244.8665	1.8	-311.3864	0	0.3414975	0	0.9398827
3.419997	244.5919	1.8	-311.2571	0	0.3433613	0	0.9392034
3.439997	244.317	1.8	-311.1273	0	0.3452204	0	0.9385217
3.459997	243.8566	1.8	-310.7611	0	0.3489244	0	0.9371509
3.479997	243.5806	1.8	-310.6301	0	0.3507695	0	0.9364619
3.499997	243.3043	1.8	-310.4987	0	0.35261	0	0.9357704
3.519997	243.0276	1.8	-310.3668	0	0.3544518	0	0.9350743
